Id,ActivityDate,TotalSteps,TotalDistance,TrackerDistance,LoggedActivitiesDistance,VeryActiveDistance,ModeratelyActiveDistance,LightActiveDistance,SedentaryActiveDistance,VeryActiveMinutes,FairlyActiveMinutes,LightlyActiveMinutes,SedentaryMinutes,Calories,TotalSleepRecords,TotalMinutesAsleep,TotalTimeInBed,TotalTimeAwake,WeightKg,WeightPounds,Fat,BMI,IsManualReport
User6,2016-04-29,10245,7.19000005722046,7.19000005722046,0.0,0.479999989271164,1.21000003814697,5.5,0.0,21,40,281,1098,2611,,,,,,,,,
User6,2016-04-30,18387,12.9099998474121,12.9099998474121,0.0,0.9399999976158141,1.39999997615814,10.5699996948242,0.0,13,23,361,1043,2732,,,,,,,,,
User6,2016-05-01,10538,7.400000095367429,7.400000095367429,0.0,1.9400000572204599,0.959999978542328,4.5,0.0,25,28,245,1142,2380,,,,,,,,,
User6,2016-05-02,10379,7.28999996185303,7.28999996185303,0.0,2.60999989509583,0.34000000357627896,4.32999992370605,0.0,36,8,277,1119,2473,,,,,,,,,
User6,2016-05-03,12183,8.73999977111816,8.73999977111816,0.0,3.99000000953674,0.46000000834465005,4.2800002098083505,0.0,72,14,250,1104,2752,,,,,,,,,
User6,2016-05-04,11768,8.28999996185303,8.28999996185303,0.0,2.50999999046326,0.930000007152557,4.84999990463257,0.0,36,27,272,1105,2649,,,,,,,,,
User6,2016-05-05,11895,8.35000038146973,8.35000038146973,0.0,2.7899999618530296,0.8600000143051151,4.699999809265139,0.0,55,20,253,1112,2609,,,,,,,,,
User6,2016-05-06,10227,7.17999982833862,7.17999982833862,0.0,1.87000000476837,0.6700000166893011,4.6399998664856,0.0,24,17,295,1104,2498,,,,,,,,,
User6,2016-05-07,6708,4.71000003814697,4.71000003814697,0.0,1.61000001430511,0.0799999982118607,3.0199999809265097,0.0,20,2,149,1269,1995,,,,,,,,,
User6,2016-05-08,3292,2.30999994277954,2.30999994277954,0.0,0.0,0.0,2.30999994277954,0.0,0,0,135,1305,1848,,,,,,,,,
User6,2016-05-09,13379,9.39000034332275,9.39000034332275,0.0,2.11999988555908,1.62999999523163,5.639999866485599,0.0,35,47,297,1061,2709,,,,,,,,,
User6,2016-05-10,12798,8.97999954223633,8.97999954223633,0.0,2.22000002861023,1.21000003814697,5.55999994277954,0.0,57,28,271,1084,2797,,,,,,,,,
User6,2016-05-11,13272,9.31999969482422,9.31999969482422,0.0,4.17999982833862,1.1499999761581399,3.99000000953674,0.0,58,25,224,1133,2544,,,,,,,,,
User6,2016-05-12,9117,6.40999984741211,6.40999984741211,0.0,1.27999997138977,0.6700000166893011,4.44000005722046,0.0,16,16,236,728,1853,,,,,,,,,
User7,2016-04-12,4414,2.74000000953674,2.74000000953674,0.0,0.189999997615814,0.349999994039536,2.2000000476837203,0.0,3,8,181,706,1459,1.0,503.0,546.0,43.0,,,,,
User7,2016-04-13,4993,3.0999999046325697,3.0999999046325697,0.0,0.0,0.0,3.0999999046325697,0.0,0,0,238,663,1521,1.0,531.0,565.0,34.0,,,,,
User7,2016-04-14,3335,2.0699999332428,2.0699999332428,0.0,0.0,0.0,2.04999995231628,0.0,0,0,197,653,1431,1.0,545.0,568.0,23.0,,,,,
User7,2016-04-15,3821,2.36999988555908,2.36999988555908,0.0,0.0,0.0,2.36999988555908,0.0,0,0,188,687,1444,1.0,523.0,573.0,50.0,,,,,
User7,2016-04-16,2547,1.58000004291534,1.58000004291534,0.0,0.0,0.0,1.58000004291534,0.0,0,0,150,728,1373,1.0,524.0,567.0,43.0,,,,,
User7,2016-04-17,838,0.519999980926514,0.519999980926514,0.0,0.0,0.0,0.519999980926514,0.0,0,0,60,1053,1214,1.0,437.0,498.0,61.0,,,,,
User7,2016-04-18,3325,2.05999994277954,2.05999994277954,0.0,0.0,0.0,2.05999994277954,0.0,0,0,182,1062,1419,,,,,,,,,
User7,2016-04-19,2424,1.5,1.5,0.0,0.0,0.0,1.5,0.0,0,0,141,785,1356,1.0,498.0,540.0,42.0,,,,,
User7,2016-04-20,7222,4.480000019073491,4.480000019073491,0.0,0.0,0.0,4.480000019073491,0.0,0,0,327,623,1667,1.0,461.0,510.0,49.0,,,,,
User7,2016-04-21,2467,1.5299999713897698,1.5299999713897698,0.0,0.0,0.0,1.5299999713897698,0.0,0,0,153,749,1370,1.0,477.0,514.0,37.0,,,,,
User7,2016-04-22,2915,1.8099999427795401,1.8099999427795401,0.0,0.0,0.0,1.8099999427795401,0.0,0,0,162,712,1399,1.0,520.0,545.0,25.0,,,,,
User7,2016-04-23,12357,7.71000003814697,7.71000003814697,0.0,0.0,0.0,7.71000003814697,0.0,0,0,432,458,1916,1.0,522.0,554.0,32.0,,,,,
User7,2016-04-24,3490,2.16000008583069,2.16000008583069,0.0,0.0,0.0,2.16000008583069,0.0,0,0,164,704,1401,1.0,555.0,591.0,36.0,,,,,
User7,2016-04-25,6017,3.7300000190734903,3.7300000190734903,0.0,0.0,0.0,3.7300000190734903,0.0,0,0,260,821,1576,1.0,506.0,531.0,25.0,,,,,
User7,2016-04-26,5933,3.6800000667572004,3.6800000667572004,0.0,0.0,0.0,3.6800000667572004,0.0,0,0,288,1018,1595,,,,,,,,,
User7,2016-04-27,6088,3.7699999809265097,3.7699999809265097,0.0,0.0,0.0,3.7699999809265097,0.0,0,0,286,586,1593,1.0,508.0,545.0,37.0,,,,,
User7,2016-04-28,6375,3.95000004768372,3.95000004768372,0.0,0.0,0.0,3.95000004768372,0.0,0,0,331,626,1649,1.0,513.0,545.0,32.0,,,,,
User7,2016-04-29,7604,4.71000003814697,4.71000003814697,0.0,0.0,0.0,4.71000003814697,0.0,0,0,352,492,1692,1.0,490.0,510.0,20.0,,,,,
User7,2016-04-30,4729,2.9300000667572004,2.9300000667572004,0.0,0.0,0.0,2.9300000667572004,0.0,0,0,233,594,1506,1.0,573.0,607.0,34.0,,,,,
User7,2016-05-01,3609,2.27999997138977,2.27999997138977,0.0,0.0,0.0,2.27999997138977,0.0,0,0,191,716,1447,1.0,527.0,546.0,19.0,,,,,
User7,2016-05-02,7018,4.349999904632569,4.349999904632569,0.0,0.0,0.0,4.349999904632569,0.0,0,0,355,716,1690,1.0,511.0,543.0,32.0,,,,,
User7,2016-05-03,5992,3.72000002861023,3.72000002861023,0.0,0.0,0.0,3.72000002861023,0.0,0,0,304,981,1604,,,,,,,,,
User7,2016-05-04,6564,4.07000017166138,4.07000017166138,0.0,0.0,0.0,4.07000017166138,0.0,0,0,345,530,1658,1.0,538.0,560.0,22.0,,,,,
User7,2016-05-05,12167,7.53999996185303,7.53999996185303,0.0,0.0,0.0,7.53999996185303,0.0,0,0,475,479,1926,1.0,468.0,485.0,17.0,,,,,
User7,2016-05-06,8198,5.07999992370605,5.07999992370605,0.0,0.0,0.0,5.07999992370605,0.0,0,0,383,511,1736,1.0,524.0,548.0,24.0,,,,,
User7,2016-05-07,4193,2.5999999046325697,2.5999999046325697,0.0,0.0,0.0,2.5999999046325697,0.0,0,0,229,665,1491,1.0,511.0,521.0,10.0,,,,,
User7,2016-05-08,5528,3.45000004768372,3.45000004768372,0.0,0.0,0.0,3.45000004768372,0.0,0,0,258,610,1555,1.0,541.0,568.0,27.0,,,,,
User7,2016-05-09,10685,6.619999885559079,6.619999885559079,0.0,0.0,0.0,6.599999904632571,0.0,0,0,401,543,1869,1.0,531.0,556.0,25.0,,,,,
User7,2016-05-10,254,0.159999996423721,0.159999996423721,0.0,0.0,0.0,0.159999996423721,0.0,0,0,17,1002,1141,1.0,357.0,380.0,23.0,,,,,
User7,2016-05-11,8580,5.32000017166138,5.32000017166138,0.0,0.0,0.0,5.32000017166138,0.0,0,0,330,569,1698,1.0,523.0,553.0,30.0,,,,,
User7,2016-05-12,8891,5.5100002288818395,5.5100002288818395,0.0,0.0,0.0,5.5100002288818395,0.0,0,0,343,330,1364,1.0,456.0,485.0,29.0,,,,,
User8,2016-04-12,10725,7.4899997711181605,7.4899997711181605,0.0,1.16999995708466,0.31000000238418607,6.0100002288818395,0.0,13,9,306,1112,2124,,,,,,,,,
User8,2016-04-13,7275,4.90000009536743,4.90000009536743,0.0,0.0,0.0,4.90000009536743,0.0,0,0,335,1105,2003,,,,,,,,,
User8,2016-04-14,3973,2.6800000667572,2.6800000667572,0.0,0.0,0.0,2.6800000667572,0.0,0,0,191,1249,1696,,,,,,,,,
User8,2016-04-15,5205,3.50999999046326,3.50999999046326,0.0,0.0,0.0,3.50999999046326,0.0,0,0,245,1195,1801,,,,,,,,,
User8,2016-04-16,5057,3.41000008583069,3.41000008583069,0.0,0.0,0.0,3.4000000953674303,0.0,0,0,195,1245,1724,,,,,,,,,
User8,2016-04-17,6198,4.17999982833862,4.17999982833862,0.0,0.0,0.0,4.17999982833862,0.0,0,0,249,1191,1852,,,,,,,,,
User8,2016-04-18,6559,4.42000007629395,4.42000007629395,0.0,0.0,0.259999990463257,4.1399998664856,0.0,0,7,260,1173,1905,,,,,,,,,
User8,2016-04-19,5997,4.03999996185303,4.03999996185303,0.0,0.0,0.379999995231628,3.66000008583069,0.0,0,11,228,1201,1811,,,,,,,,,
User8,2016-04-20,7192,4.84999990463257,4.84999990463257,0.0,0.0,0.490000009536743,4.34000015258789,0.0,0,11,283,1146,1922,,,,,,,,,
User8,2016-04-21,3404,2.2899999618530296,2.2899999618530296,0.0,0.0599999986588955,0.419999986886978,1.8099999427795401,0.0,1,10,127,1302,1610,,,,,,,,,
User8,2016-04-22,5583,3.75999999046326,3.75999999046326,0.0,0.0,0.0,3.75999999046326,0.0,0,0,266,1174,1851,,,,,,,,,
User8,2016-04-23,5079,3.42000007629395,3.42000007629395,0.0,0.0,0.0,3.42000007629395,0.0,0,0,242,1129,1804,1.0,61.0,69.0,8.0,,,,,
User8,2016-04-24,4165,2.8099999427795397,2.8099999427795397,0.0,0.0,0.0,2.79999995231628,0.0,0,0,204,1236,1725,,,,,,,,,
User8,2016-04-25,3588,2.42000007629395,2.42000007629395,0.0,0.23000000417232502,0.200000002980232,1.9900000095367398,0.0,3,5,152,1280,1654,,,,,,,,,
User8,2016-04-26,3409,2.2999999523162797,2.2999999523162797,0.0,0.0,0.0,2.2999999523162797,0.0,0,0,147,1293,1632,,,,,,,,,
User8,2016-04-27,1715,1.1599999666214,1.1599999666214,0.0,0.0,0.0,1.1599999666214,0.0,0,0,82,1358,1481,,,,,,,,,
User8,2016-04-28,1532,1.02999997138977,1.02999997138977,0.0,0.0,0.0,1.02999997138977,0.0,0,0,76,1364,1473,,,,,,,,,
User8,2016-04-29,924,0.6200000047683721,0.6200000047683721,0.0,0.0,0.0,0.6200000047683721,0.0,0,0,45,1395,1410,,,,,,,,,
User8,2016-04-30,4571,3.07999992370605,3.07999992370605,0.0,0.0,0.0,3.0699999332427996,0.0,0,0,234,1206,1779,,,,,,,,,
User8,2016-05-01,772,0.519999980926514,0.519999980926514,0.0,0.0,0.0,0.519999980926514,0.0,0,0,40,1400,1403,,,,,,,,,
User8,2016-05-02,3634,2.4500000476837203,2.4500000476837203,0.0,0.36000001430511497,0.209999993443489,1.87999999523163,0.0,5,6,123,1306,1613,,,,,,,,,
User8,2016-05-03,7443,5.019999980926509,5.019999980926509,0.0,1.4900000095367398,0.370000004768372,3.16000008583069,0.0,20,10,206,1204,1878,,,,,,,,,
User8,2016-05-04,1201,0.8100000023841859,0.8100000023841859,0.0,0.0,0.0,0.8100000023841859,0.0,0,0,52,1388,1426,,,,,,,,,
User8,2016-05-05,5202,3.50999999046326,3.50999999046326,0.0,0.0,0.38999998569488503,3.10999989509583,0.0,0,11,223,1206,1780,,,,,,,,,
User8,2016-05-06,4878,3.2899999618530296,3.2899999618530296,0.0,0.0,0.0,3.2899999618530296,0.0,0,0,204,1236,1742,,,,,,,,,
User8,2016-05-07,7379,4.96999979019165,4.96999979019165,0.0,0.0,0.0,4.96999979019165,0.0,0,0,319,1121,1972,,,,,,,,,
User8,2016-05-08,5161,3.4800000190734903,3.4800000190734903,0.0,0.0,0.0,3.47000002861023,0.0,0,0,247,1193,1821,,,,,,,,,
User8,2016-05-09,3090,2.07999992370605,2.07999992370605,0.0,0.0,0.0,2.07999992370605,0.0,0,0,145,1295,1630,,,,,,,,,
User8,2016-05-10,6227,4.19999980926514,4.19999980926514,0.0,0.0,0.0,4.19999980926514,0.0,0,0,290,1150,1899,,,,,,,,,
User8,2016-05-11,6424,4.32999992370605,4.32999992370605,0.0,0.0,0.0,4.32999992370605,0.0,0,0,300,1140,1903,,,,,,,,,
User8,2016-05-12,2661,1.78999996185303,1.78999996185303,0.0,0.0,0.0,1.78999996185303,0.0,0,0,128,830,1125,,,,,,,,,
User9,2016-04-12,10113,6.82999992370605,6.82999992370605,0.0,2.0,0.6200000047683721,4.19999980926514,0.0,28,13,320,964,2344,,,,,,,,,
User9,2016-04-13,10352,7.0100002288818395,7.0100002288818395,0.0,1.6599999666213998,1.9400000572204599,3.41000008583069,0.0,19,32,195,676,2038,1.0,467.0,531.0,64.0,,,,,
User9,2016-04-14,10129,6.699999809265139,6.699999809265139,0.0,0.0199999995529652,2.74000000953674,3.9400000572204603,0.0,1,48,206,705,2010,1.0,445.0,489.0,44.0,,,,,
User9,2016-04-15,10465,6.92000007629395,6.92000007629395,0.0,0.0700000002980232,1.41999995708466,5.42999982833862,0.0,1,24,284,720,2133,1.0,452.0,504.0,52.0,,,,,
User9,2016-04-16,22244,15.0799999237061,15.0799999237061,0.0,5.449999809265139,4.099999904632569,5.53000020980835,0.0,66,72,268,968,2670,,,,,,,,,
User9,2016-04-17,5472,3.6199998855590803,3.6199998855590803,0.0,0.0799999982118607,0.280000001192093,3.25999999046326,0.0,1,7,249,508,1882,1.0,556.0,602.0,46.0,,,,,
User9,2016-04-18,8247,5.449999809265139,5.449999809265139,0.0,0.790000021457672,0.8600000143051151,3.7899999618530296,0.0,11,16,206,678,1944,1.0,500.0,557.0,57.0,,,,,
User9,2016-04-19,6711,4.44000005722046,4.44000005722046,0.0,0.0,0.0,4.44000005722046,0.0,0,7,382,648,2346,1.0,465.0,514.0,49.0,,,,,
User9,2016-04-20,10999,7.26999998092651,7.26999998092651,0.0,0.680000007152557,1.8099999427795401,4.78000020980835,0.0,11,43,269,1011,2198,,,,,,,,,
User9,2016-04-21,10080,6.75,6.75,0.0,1.85000002384186,1.5299999713897698,3.3800001144409197,0.0,23,26,208,761,2048,1.0,460.0,484.0,24.0,,,,,
User9,2016-04-22,7804,5.15999984741211,5.15999984741211,0.0,0.560000002384186,1.67999994754791,2.92000007629395,0.0,9,27,206,781,1946,1.0,405.0,461.0,56.0,,,,,
User9,2016-04-23,16901,11.369999885559098,11.369999885559098,0.0,2.77999997138977,1.45000004768372,7.150000095367429,0.0,32,35,360,591,2629,1.0,374.0,386.0,12.0,,,,,
User9,2016-04-24,9471,6.2600002288818395,6.2600002288818395,0.0,0.0,0.0,6.2600002288818395,0.0,0,0,360,584,2187,1.0,442.0,459.0,17.0,,,,,
User9,2016-04-25,9482,6.380000114440921,6.380000114440921,0.0,1.26999998092651,0.519999980926514,4.59999990463257,0.0,15,11,277,653,2095,1.0,433.0,471.0,38.0,,,,,
User9,2016-04-26,5980,3.95000004768372,3.95000004768372,0.0,0.0,0.0,3.95000004768372,0.0,0,0,227,732,1861,1.0,436.0,490.0,54.0,,,,,
User9,2016-04-27,11423,7.57999992370605,7.57999992370605,0.0,1.86000001430511,0.400000005960464,5.32000017166138,0.0,26,9,295,623,2194,1.0,448.0,499.0,51.0,,,,,
User9,2016-04-28,5439,3.5999999046325697,3.5999999046325697,0.0,0.0,0.0,3.5999999046325697,0.0,0,0,229,764,1854,1.0,408.0,450.0,42.0,,,,,
User9,2016-04-29,42,0.0299999993294477,0.0299999993294477,0.0,0.0,0.0,0.0299999993294477,0.0,0,0,4,2,403,1.0,411.0,473.0,62.0,,,,,
User10,2016-04-12,8796,5.90999984741211,5.90999984741211,0.0,0.10999999940395402,0.930000007152557,4.88000011444092,0.0,2,21,356,1061,1982,,,,,,,,,
User10,2016-04-13,7618,5.11999988555908,5.11999988555908,0.0,0.0,0.219999998807907,4.88000011444092,0.0199999995529652,0,8,404,1028,2004,,,,,,,,,
User10,2016-04-14,7910,5.32000017166138,5.32000017166138,0.0,0.0,0.0,5.32000017166138,0.0,0,0,331,1109,1893,,,,,,,,,
User10,2016-04-15,8482,5.699999809265139,5.699999809265139,0.0,0.0,0.0,5.69000005722046,0.00999999977648258,0,0,448,992,2063,,,,,,,,,
User10,2016-04-16,9685,6.650000095367429,6.650000095367429,0.0,3.10999989509583,0.0199999995529652,3.50999999046326,0.00999999977648258,47,1,305,1087,2148,,,,,,,,,
User10,2016-04-17,2524,1.70000004768372,1.70000004768372,0.0,0.0,0.349999994039536,1.3400000333786,0.0,0,8,160,1272,1529,,,,,,,,,
User10,2016-04-18,7762,5.23999977111816,5.23999977111816,0.0,0.0700000002980232,0.280000001192093,4.8899998664856,0.0,1,6,311,1122,1890,,,,,,,,,
User10,2016-04-19,7948,5.369999885559079,5.369999885559079,0.0,0.0,0.0,5.3600001335144,0.0,0,0,389,1051,1956,,,,,,,,,
User10,2016-04-20,9202,6.300000190734861,6.300000190734861,0.0,1.5099999904632602,0.119999997317791,4.65999984741211,0.00999999977648258,22,5,378,1035,2094,,,,,,,,,
User10,2016-04-21,8859,5.98000001907349,5.98000001907349,0.0,0.129999995231628,0.370000004768372,5.46999979019165,0.00999999977648258,2,10,371,1057,1970,,,,,56.7000007629395,125.00210434088899,,21.4500007629395,True
User10,2016-04-22,7286,4.90000009536743,4.90000009536743,0.0,0.46000000834465005,0.0,4.42000007629395,0.0199999995529652,46,0,366,1028,2241,,,,,,,,,
User10,2016-04-23,9317,6.349999904632571,6.349999904632571,0.0,2.08999991416931,0.23000000417232502,4.019999980926509,0.00999999977648258,28,5,330,1077,2021,,,,,,,,,
User10,2016-04-24,6873,4.67999982833862,4.67999982833862,0.0,3.0,0.0599999986588955,1.62000000476837,0.0,46,1,190,1203,1898,,,,,,,,,
User10,2016-04-25,7373,4.949999809265139,4.949999809265139,0.0,0.0,0.0,4.949999809265139,0.0,0,0,359,1081,1907,,,,,,,,,
User10,2016-04-26,8242,5.53999996185303,5.53999996185303,0.0,0.119999997317791,0.180000007152557,5.23999977111816,0.0,2,5,309,1124,1882,,,,,,,,,
User10,2016-04-27,3516,2.35999989509583,2.35999989509583,0.0,0.0,0.0,2.35999989509583,0.0,46,0,197,1197,1966,,,,,,,,,
User10,2016-04-28,7913,5.40999984741211,5.40999984741211,0.0,2.16000008583069,0.34000000357627896,2.91000008583069,0.0,28,7,213,1192,1835,,,,,,,,,
User10,2016-04-29,7365,4.949999809265139,4.949999809265139,0.0,1.36000001430511,1.4099999666213998,2.1800000667572,0.0,20,23,206,1191,1780,,,,,,,,,
User10,2016-04-30,8452,5.67999982833862,5.67999982833862,0.0,0.33000001311302196,1.08000004291534,4.26000022888184,0.00999999977648258,5,20,248,1167,1830,,,,,,,,,
User10,2016-05-01,7399,4.96999979019165,4.96999979019165,0.0,0.490000009536743,1.03999996185303,3.4400000572204603,0.0,7,18,196,1219,1739,,,,,,,,,
User10,2016-05-02,7525,5.05999994277954,5.05999994277954,0.0,0.0,0.209999993443489,4.82999992370605,0.0199999995529652,0,7,334,1099,1878,,,,,,,,,
User10,2016-05-03,7412,4.980000019073491,4.980000019073491,0.0,0.0599999986588955,0.25,4.65999984741211,0.00999999977648258,1,6,363,1070,1906,,,,,,,,,
User10,2016-05-04,8278,5.55999994277954,5.55999994277954,0.0,0.0,0.0,5.55999994277954,0.0,0,0,420,1020,2015,,,,,,,,,
User10,2016-05-05,8314,5.610000133514401,5.610000133514401,0.0,0.779999971389771,0.8000000119209291,4.0300002098083505,0.0,13,23,311,1093,1971,,,,,,,,,
User10,2016-05-06,7063,4.75,4.75,0.0,0.0,0.119999997317791,4.6100001335144,0.00999999977648258,0,5,370,1065,1910,,,,,,,,,
User10,2016-05-07,4940,3.3800001144409197,3.3800001144409197,0.0,2.27999997138977,0.550000011920929,0.550000011920929,0.0,75,11,52,1302,1897,,,,,,,,,
User10,2016-05-08,8168,5.53999996185303,5.53999996185303,0.0,2.9000000953674303,0.0,2.64000010490417,0.0,46,0,326,1068,2096,,,,,,,,,
User10,2016-05-09,7726,5.19000005722046,5.19000005722046,0.0,0.0,0.0,5.19000005722046,0.0,0,0,345,1095,1906,,,,,,,,,
User10,2016-05-10,8275,5.55999994277954,5.55999994277954,0.0,0.0,0.0,5.550000190734861,0.00999999977648258,0,0,373,1067,1962,,,,,,,,,
User10,2016-05-11,6440,4.32999992370605,4.32999992370605,0.0,0.0,0.0,4.32000017166138,0.00999999977648258,0,0,319,1121,1826,,,,,,,,,
User10,2016-05-12,7566,5.1100001335144,5.1100001335144,0.0,0.0,0.0,5.1100001335144,0.0,0,0,268,720,1431,,,,,57.2999992370605,126.324874550011,,21.690000534057603,True
User11,2016-04-12,4747,3.24000000953674,3.24000000953674,0.0,0.0,0.0,3.2300000190734903,0.00999999977648258,0,0,280,1160,1788,,,,,,,,,
User11,2016-04-13,9715,6.630000114440921,6.630000114440921,0.0,0.9900000095367428,0.34000000357627896,5.269999980926509,0.0199999995529652,16,8,371,1045,2093,,,,,,,,,
User11,2016-04-14,8844,6.03000020980835,6.03000020980835,0.0,0.34000000357627896,1.02999997138977,4.65000009536743,0.00999999977648258,6,25,370,1039,2065,,,,,,,,,
User11,2016-04-15,7451,5.07999992370605,5.07999992370605,0.0,0.0,0.0,5.05999994277954,0.0199999995529652,0,0,335,1105,1908,,,,,,,,,
User11,2016-04-16,6905,4.730000019073491,4.730000019073491,0.0,0.0,0.0,4.699999809265139,0.0299999993294477,0,0,356,1084,1908,,,,,,,,,
User11,2016-04-17,8199,5.880000114440921,5.880000114440921,0.0,1.4099999666213998,0.100000001490116,4.3600001335144,0.00999999977648258,11,2,322,1105,1964,,,,,,,,,
User11,2016-04-18,6798,4.6399998664856,4.6399998664856,0.0,1.08000004291534,0.200000002980232,3.3499999046325697,0.0,20,7,343,1070,2014,,,,,,,,,
User11,2016-04-19,7711,5.26000022888184,5.26000022888184,0.0,0.0,0.0,5.23999977111816,0.0199999995529652,0,0,376,1064,1985,,,,,,,,,
User11,2016-04-20,4880,3.32999992370605,3.32999992370605,0.0,0.839999973773956,0.0900000035762787,2.38000011444092,0.0199999995529652,15,3,274,1148,1867,,,,,,,,,
User11,2016-04-21,8857,6.07000017166138,6.07000017166138,0.0,1.1499999761581399,0.259999990463257,4.6399998664856,0.00999999977648258,18,9,376,1037,2124,,,,,,,,,
User11,2016-04-22,3843,2.61999988555908,2.61999988555908,0.0,0.0,0.0,2.60999989509583,0.00999999977648258,0,0,206,1234,1669,,,,,,,,,
User11,2016-04-23,7396,5.07000017166138,5.07000017166138,0.0,1.39999997615814,0.0799999982118607,3.57999992370605,0.0,20,2,303,1115,1995,,,,,,,,,
User11,2016-04-24,6731,4.59000015258789,4.59000015258789,0.0,0.8899999856948849,0.189999997615814,3.49000000953674,0.0199999995529652,14,7,292,1127,1921,,,,,,,,,
User11,2016-04-25,5995,4.09000015258789,4.09000015258789,0.0,0.0,0.0,4.09000015258789,0.0,0,0,416,1024,2010,,,,,,,,,
User11,2016-04-26,8283,5.78999996185303,5.78999996185303,0.0,1.85000002384186,0.0500000007450581,3.8699998855590803,0.00999999977648258,22,2,333,1083,2057,,,,,,,,,
User11,2016-04-27,7904,5.42000007629395,5.42000007629395,0.0,1.58000004291534,0.6299999952316279,3.1900000572204603,0.00999999977648258,24,13,346,1057,2095,,,,,,,,,
User11,2016-04-28,5512,3.75999999046326,3.75999999046326,0.0,0.0,0.0,3.75999999046326,0.0,0,0,385,1055,1972,,,,,,,,,
User11,2016-04-29,9135,6.23000001907349,6.23000001907349,0.0,0.0,0.0,6.21999979019165,0.00999999977648258,0,0,402,1038,2044,,,,,,,,,
User11,2016-04-30,5250,3.57999992370605,3.57999992370605,0.0,1.05999994277954,0.0900000035762787,2.42000007629395,0.00999999977648258,17,4,300,1119,1946,,,,,,,,,
User11,2016-05-01,3077,2.09999990463257,2.09999990463257,0.0,0.0,0.0,2.08999991416931,0.0,0,0,172,842,1237,,,,,,,,,
User12,2016-04-12,8856,5.98000001907349,5.98000001907349,0.0,3.0599999427795397,0.910000026226044,2.00999999046326,0.0,44,19,131,777,1450,1.0,274.0,469.0,195.0,,,,,
User12,2016-04-13,10035,6.71000003814697,6.71000003814697,0.0,2.02999997138977,2.13000011444092,2.5499999523162797,0.0,31,46,153,754,1495,2.0,295.0,456.0,161.0,,,,,
User12,2016-04-14,7641,5.1100001335144,5.1100001335144,0.0,0.319999992847443,0.970000028610229,3.8199999332427996,0.0,5,23,214,801,1433,1.0,291.0,397.0,106.0,,,,,
User12,2016-04-15,9010,6.05999994277954,6.05999994277954,0.0,1.04999995231628,1.75,3.25999999046326,0.0,15,42,183,644,1468,1.0,424.0,556.0,132.0,,,,,
User12,2016-04-16,13459,9.0,9.0,0.0,2.02999997138977,4.0,2.97000002861023,0.0,31,83,153,663,1625,1.0,283.0,510.0,227.0,,,,,
User12,2016-04-17,10415,6.96999979019165,6.96999979019165,0.0,0.699999988079071,2.3499999046325697,3.92000007629395,0.0,11,58,205,600,1529,1.0,381.0,566.0,185.0,,,,,
User12,2016-04-18,11663,7.800000190734861,7.800000190734861,0.0,0.25,3.7300000190734903,3.8199999332427996,0.0,4,95,214,605,1584,2.0,412.0,522.0,110.0,,,,,
User12,2016-04-19,12414,8.77999973297119,8.77999973297119,0.0,2.24000000953674,2.4500000476837203,3.9600000381469704,0.0,19,67,221,738,1638,1.0,219.0,395.0,176.0,,,,,
User12,2016-04-20,11658,7.82999992370605,7.82999992370605,0.0,0.200000002980232,4.349999904632569,3.27999997138977,0.0,2,98,164,845,1554,2.0,152.0,305.0,153.0,,,,,
User12,2016-04-21,6093,4.07999992370605,4.07999992370605,0.0,0.0,0.0,4.05999994277954,0.0,0,0,242,712,1397,1.0,332.0,512.0,180.0,,,,,
User12,2016-04-22,8911,5.96000003814697,5.96000003814697,0.0,2.32999992370605,0.5799999833106989,3.0599999427795397,0.0,33,12,188,731,1481,1.0,355.0,476.0,121.0,,,,,
User12,2016-04-23,12058,8.06999969482422,8.06999969482422,0.0,0.0,4.2199997901916495,3.8499999046325697,0.0,0,92,252,724,1638,1.0,235.0,372.0,137.0,,,,,
User12,2016-04-24,14112,10.0,10.0,0.0,3.2699999809265097,4.55999994277954,2.17000007629395,0.0,30,95,129,660,1655,1.0,310.0,526.0,216.0,,,,,
User12,2016-04-25,11177,8.47999954223633,8.47999954223633,0.0,5.619999885559079,0.430000007152557,2.41000008583069,0.0,50,9,133,781,1570,1.0,262.0,467.0,205.0,,,,,
User12,2016-04-26,11388,7.619999885559079,7.619999885559079,0.0,0.44999998807907104,4.2199997901916495,2.95000004768372,0.0,7,95,170,797,1551,1.0,250.0,371.0,121.0,,,,,
User12,2016-04-27,7193,5.03999996185303,5.03999996185303,0.0,0.0,0.419999986886978,4.61999988555908,0.0,0,10,176,714,1377,1.0,349.0,540.0,191.0,,,,,
User12,2016-04-28,7114,4.88000011444092,4.88000011444092,0.0,1.37000000476837,0.28999999165535,3.22000002861023,0.0,15,8,190,804,1407,1.0,261.0,423.0,162.0,,,,,
User12,2016-04-29,10645,7.75,7.75,0.0,3.74000000953674,1.29999995231628,2.7100000381469704,0.0,36,32,150,744,1545,1.0,333.0,478.0,145.0,,,,,
User12,2016-04-30,13238,9.19999980926514,9.19999980926514,0.0,3.6900000572204603,2.09999990463257,3.41000008583069,0.0,43,52,194,687,1650,1.0,237.0,382.0,145.0,,,,,
